Age,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Gender_Female,Gender_Male,Location_Asia,Location_Europe,Location_Other,Location_USA,GameGenre_Action,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GameDifficulty_Easy,GameDifficulty_Hard,GameDifficulty_Medium
38,23.82449885209136,0,6,161,71,35,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
27,6.034689926891949,0,17,63,29,16,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
20,12.89943754078226,0,1,179,33,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
35,16.278745476629616,0,7,179,44,31,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
19,12.969621408624214,1,2,12,42,26,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
29,14.394466949131475,1,3,104,58,8,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
42,23.896600101723955,0,10,165,98,37,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0
38,23.436114319567277,0,15,164,85,30,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0
18,17.754971193323524,0,4,124,50,43,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
45,22.29986107978508,0,12,114,28,35,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
29,23.093745003107607,0,14,71,75,41,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
40,1.721795486049606,0,13,58,45,11,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
47,3.809646051719066,0,5,56,55,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
39,10.7295352468152,0,17,124,31,9,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
41,3.433668923833854,0,8,166,22,42,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
24,2.3514106637985863,1,15,139,5,14,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0
31,5.721224096414963,1,3,69,20,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
36,13.023357418486484,0,14,175,32,21,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1
15,1.0942480832934036,0,10,122,61,23,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
25,5.410494975165147,0,3,74,33,37,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
16,2.1458175625323825,0,15,137,96,40,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0
32,22.013620046811447,0,0,173,75,37,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
19,11.22750694940256,0,8,90,85,25,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
41,5.896556539060451,0,11,74,82,33,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
40,9.484934581445234,0,17,143,71,27,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
16,0.4175013937579743,0,18,50,68,28,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
46,0.8357307081120764,0,5,55,21,32,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
48,2.5818511614906194,0,3,45,99,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
23,17.505520334190955,0,4,150,48,49,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
46,8.39795928039079,0,13,148,84,33,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0
44,5.906928330175107,0,0,29,82,12,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
47,3.354159550600399,1,10,174,83,7,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0
45,12.712449163180676,0,19,157,91,11,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1
37,21.448124682204707,0,17,157,66,37,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1
39,20.866127554989852,1,17,138,18,13,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0
49,15.648052997831922,0,4,160,47,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
44,19.190140312836725,0,4,54,89,33,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
21,15.055166797340256,0,16,132,18,0,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0
26,3.378836484526081,0,1,58,9,21,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
17,8.327918916401746,0,4,113,19,19,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0
33,22.679019164112173,0,17,101,12,27,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0
38,19.81463044813613,0,5,50,19,44,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
42,10.452052637289183,0,10,36,56,33,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
39,6.526836387193968,0,8,178,83,11,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1
22,16.862013685894638,0,16,137,24,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
31,22.265485574097934,0,19,82,78,20,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0
42,18.32097463078714,0,5,162,20,13,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
19,14.973799967004174,0,6,56,2,35,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1
32,12.080372928365806,0,1,118,4,20,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
41,4.961133628157301,0,12,23,52,46,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
41,4.901919735676637,0,18,132,57,24,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0
15,22.489938968010016,1,17,155,58,35,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0
46,4.985348868732285,1,11,94,78,37,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
36,0.8490507985391043,0,9,150,25,13,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
23,2.9238393842438253,0,13,173,42,29,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,15.717336567001816,0,10,143,8,19,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
41,22.160553248782943,1,6,36,60,11,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
26,12.815454050696175,0,17,60,96,34,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
48,18.1840794992149,0,1,72,37,13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
19,17.00288334080885,0,18,12,22,34,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
28,11.013427349338702,0,17,163,28,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0
43,16.150029828730123,0,0,119,11,24,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
41,11.672536685247454,0,13,23,12,33,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
45,17.102705989602303,0,8,64,11,9,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
19,1.5788672587591188,1,0,65,61,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
44,12.666535173132086,0,19,66,37,36,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
44,16.18844393783776,1,13,37,40,21,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
40,4.3998589683606015,0,19,20,86,7,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
41,1.7780357782231402,0,5,90,19,42,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
49,19.41785362077221,0,13,139,58,27,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0
30,10.666729387904931,0,14,33,96,35,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
33,11.829165399081964,1,0,91,34,26,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
43,9.490006343913626,0,16,126,26,18,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0
37,8.212906951532032,1,5,84,6,36,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
40,22.46786827378905,0,10,60,8,29,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
23,20.04936270924192,0,16,148,37,22,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1
39,4.672681082766132,0,13,115,43,14,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
30,4.224395951896698,1,9,139,93,43,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0
40,8.02748844288612,0,11,10,42,23,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
34,3.964313220491426,1,19,132,45,48,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,21.765007315280656,0,2,19,37,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
39,8.800630066023766,0,16,98,40,47,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0
20,4.858785639568871,0,18,112,75,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1
31,7.391025781194539,1,14,147,39,49,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1
30,18.658772912163645,1,18,112,36,25,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0
29,13.561414040545188,0,7,147,74,21,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
48,4.547145024256171,1,8,170,77,8,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
43,7.995237270785958,0,14,83,56,28,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
20,13.712582985868966,0,4,102,19,47,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
26,3.540350214392115,0,5,113,5,42,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
20,0.1907472115319928,1,1,77,71,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
43,9.977344992662626,1,1,125,10,33,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
16,15.912448112594967,0,13,62,48,9,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
46,20.098241498319013,0,5,48,12,8,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1
30,9.963480907768464,0,7,88,80,37,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0
19,20.683879956088173,0,4,100,57,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
44,7.302793065537697,0,13,143,13,8,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0
19,19.462155214611563,1,14,77,65,33,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
22,23.206153006228035,1,6,128,85,13,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
19,13.95065907304307,0,1,146,29,32,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0
46,19.024221514778404,1,2,158,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
44,8.791944548657717,0,14,154,21,28,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
49,11.228728376320872,1,16,28,38,7,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
22,7.291777629236862,0,16,32,57,32,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
24,4.66444431707339,0,1,165,8,9,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
17,8.14117859934457,0,19,172,60,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0
22,4.797040237817369,0,16,177,6,38,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
40,17.78008829516129,1,17,158,27,20,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
42,12.68519711252836,1,11,141,40,37,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
17,8.509566482107008,0,11,121,98,21,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
33,20.89880263480606,1,0,29,49,22,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
32,1.282211587934027,0,11,40,96,35,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
34,0.8234929462906946,0,3,86,19,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
20,10.6378323387784,0,1,100,72,33,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
39,1.1165403857381753,0,15,144,81,28,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1
24,4.33057090483749,0,19,57,23,44,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
32,22.302085228847567,0,15,96,95,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1
41,19.09968693821188,0,7,130,49,36,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
37,16.497506352581386,1,19,125,86,26,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1
22,1.771765951357703,0,2,79,68,8,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
19,17.020218152973406,1,3,176,61,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
44,7.604063680922529,1,9,98,10,25,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
41,10.531707837641385,0,8,12,14,49,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
25,14.077495878938368,0,6,39,2,21,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
34,14.557734103752583,0,17,124,22,39,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1
44,1.2206046495156049,0,16,113,1,39,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
21,21.963739463403392,0,15,127,81,22,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0
24,13.387177715975856,0,5,53,26,33,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
49,5.799774832620984,0,13,107,15,19,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
27,19.166981792294813,0,6,80,1,21,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
33,4.670983386334369,0,18,115,16,31,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
46,18.55396821448505,0,12,96,2,21,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
37,23.504252132251978,1,18,32,48,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
43,18.928935472974477,0,0,27,17,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
30,4.9107714749668085,1,17,149,16,38,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1
49,20.87459487873904,0,15,137,65,33,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0
27,11.901256312436605,0,17,165,20,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0
15,1.0545796074467804,1,9,126,96,22,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
28,18.290740730178054,0,3,156,2,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
21,12.362438358400684,0,9,161,49,49,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0
30,11.89713563064404,0,17,157,58,33,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1
29,10.350427954687412,0,16,84,33,14,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0
31,2.9678525563703646,1,19,63,93,7,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
24,15.736890889341508,0,17,14,1,21,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
29,1.459503631489353,0,10,38,79,30,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
26,14.315413659426806,1,15,129,34,3,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0
22,2.199710222505968,1,10,33,36,20,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
20,15.670737256311174,0,16,51,11,12,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
44,10.68561017117202,1,1,125,70,41,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
44,11.27560543029322,0,13,96,24,6,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
48,2.357230734883744,0,15,118,32,26,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1
27,16.03295315730312,0,3,129,74,26,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
30,5.406842880325303,0,0,82,26,39,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1
38,11.523123773812744,0,11,151,27,24,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1
35,2.076256148492047,0,12,34,44,16,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
25,1.78501230285681,0,16,160,12,30,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0
23,2.2504830210044418,0,17,118,90,26,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0
43,6.073973169007609,0,12,144,55,37,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0
34,11.293092598704794,0,1,74,97,16,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
35,12.63874885534759,0,9,146,67,39,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0
41,16.58690421028897,0,10,28,63,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
41,9.284498765577236,0,0,174,56,29,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
23,3.260014988758643,0,1,14,50,7,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
21,17.883574300454068,1,14,156,24,16,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1
44,2.2557040380942883,0,9,163,62,22,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
35,17.89476676834573,0,15,144,55,32,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0
45,2.8597037861695997,0,7,158,80,39,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
31,20.95850916963544,1,5,103,51,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
17,12.90729203751471,1,19,162,36,5,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0
27,0.1102370539073662,0,12,82,43,48,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
15,19.497178127742608,0,16,56,36,28,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
45,8.074960556517498,0,7,89,73,23,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
38,0.7536229671968693,1,13,51,88,35,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
26,2.40282799306964,0,5,148,80,45,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
42,9.48958362742815,0,7,41,1,49,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
16,19.036145670783085,1,0,162,41,34,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0
29,1.8990463814719032,1,5,29,49,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
44,10.558020913966448,1,4,26,57,47,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
24,18.948556399391254,1,8,18,2,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
30,9.28937475499808,0,16,151,5,46,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1
27,18.131542003356238,0,15,99,2,37,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
32,10.864700429848364,0,10,33,70,15,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
18,5.212258199890406,0,7,70,54,26,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
49,7.155087633523022,0,7,102,49,5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
30,0.3206723956314397,0,10,126,42,4,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
43,2.306921786747981,0,8,27,88,38,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
19,22.00032392589364,0,2,123,27,43,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
20,22.067632151339524,0,14,130,91,41,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
19,11.638160309508036,1,9,120,2,5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
31,22.35170888130596,1,15,176,8,4,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42,11.244832870233491,0,16,136,66,43,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0
36,23.87507778815512,0,4,103,7,11,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
37,7.671926817770084,0,11,56,26,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
31,12.808709352177065,0,5,134,38,17,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
26,9.064478349303752,0,9,105,40,6,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
30,19.82475914478055,0,8,30,60,34,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
46,10.427656229697746,0,7,92,22,18,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
30,16.277766989498794,0,19,45,47,6,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
21,15.97568263529741,0,15,49,21,36,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
25,6.510002627367092,0,14,140,25,48,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1
34,3.790296824954246,0,19,157,70,24,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0
30,10.361467862477694,0,5,162,51,26,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
30,19.95943775423168,0,11,91,43,12,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
30,5.465187619221574,0,19,88,45,23,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0
41,0.9656622493104958,1,17,104,32,33,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0
35,2.1289378108090764,0,15,98,52,7,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0
40,11.696952735442576,0,8,37,44,14,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
31,6.536307319977327,0,15,109,11,28,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0
36,17.105197644543004,0,0,176,57,23,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
20,4.162864979863037,0,13,134,86,46,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1
48,23.887417324739985,0,15,120,47,10,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1
39,23.213770125587946,0,18,115,91,40,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
46,8.151538975804367,1,7,146,8,26,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
31,3.228044146991616,0,5,102,45,46,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
38,22.6047890223967,0,11,150,77,39,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
26,21.995027908473062,0,5,113,3,26,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
38,6.679548328857171,0,1,44,40,32,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
17,20.99652840465564,0,12,145,54,47,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0
27,16.661393861416315,1,12,85,8,27,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
29,18.44772041226945,0,12,119,15,14,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0
36,23.210493624710143,0,4,10,66,28,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
21,12.01298851698002,0,2,97,86,16,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
34,19.8948308623354,0,13,46,41,46,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
31,7.532471832912383,1,8,34,32,26,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
20,8.884353748271888,0,11,170,73,39,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1
31,12.630698052938438,1,14,18,37,12,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
34,3.4721074517536508,1,7,105,52,45,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
24,9.221051928637674,0,9,151,51,45,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0
22,17.449894186606876,0,2,140,9,43,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
39,6.497818642349261,0,13,45,41,9,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
42,6.884608085237008,0,18,121,27,18,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0
24,13.069600531278752,0,14,104,7,30,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1
19,22.91264034612408,0,16,122,88,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1
36,13.96109305815567,0,12,175,30,26,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1
26,20.16558026055685,1,0,49,40,28,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0
34,22.90460584130765,0,11,73,52,23,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
49,8.383100701190916,0,17,51,39,4,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
33,8.805103601895118,0,7,127,76,45,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
15,18.2476189777906,0,17,52,87,6,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
35,0.2176713438571793,0,12,179,49,18,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0
37,19.44508644428036,0,2,29,29,14,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
37,23.993925819989396,1,2,77,46,45,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
24,5.213005190798245,0,2,55,80,38,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1
24,9.991110752871707,0,1,174,87,12,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
49,14.581151743971107,0,19,44,27,40,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
33,8.269793635742637,0,12,143,69,40,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
27,22.039810703840217,0,10,12,45,19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
19,21.25230615305265,1,13,12,20,35,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
42,2.909984958294401,1,10,105,2,40,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
17,0.1771010818578524,0,14,125,30,37,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0
28,15.457535462218786,1,15,69,31,10,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
33,13.840717510385204,0,13,146,22,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1
43,19.95501595755936,0,14,170,76,49,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0
34,6.197258540770223,1,3,140,42,20,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0
38,21.40344197741714,0,1,154,21,32,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
37,0.0303208810465624,0,17,30,98,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
25,18.396826949927288,1,6,12,49,22,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
23,19.109325057269675,0,15,161,74,11,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1
46,21.185498577061797,0,8,131,64,39,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
42,2.8823781420053747,0,1,43,91,24,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
20,9.247472413323448,0,1,73,53,41,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
45,17.938149246451744,1,9,122,78,29,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
36,21.28415950583417,0,2,27,85,45,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
45,12.36263580077336,0,18,126,30,31,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0
34,8.9964440643656,0,5,152,69,15,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
47,20.918903526169892,1,13,102,75,45,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0
24,15.287657463095574,1,14,160,69,4,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0
49,1.0165815460766303,0,7,69,85,14,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
48,8.575113278136982,0,2,62,66,17,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
45,4.506435804957817,0,10,41,56,20,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
19,5.429136524569879,0,10,42,70,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
42,15.398321381937972,0,9,87,48,13,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
23,23.11682606917809,0,1,125,9,38,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
24,21.97320900033923,0,5,75,88,23,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
26,20.218245443033823,1,0,12,2,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
